Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3.0,Male,94,2,3,Sales Executive,1,Divorced,10435.0,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4.0,Male,97,4,1,Research Scientist,4,Married,4148.0,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2
33,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4.0,Female,62,3,2,Sales Executive,2,Single,5768.0,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4.0,Female,80,3,2,Sales Executive,4,Single,5042.0,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1.0,Female,74,3,3,Sales Executive,1,Single,5770.0,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3.0,Female,75,2,1,Laboratory Technician,2,Married,7756.0,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1.0,Male,70,3,3,Sales Executive,3,Married,10306.0,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4.0,Female,91,2,1,Research Scientist,1,Divorced,3936.0,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3.0,Male,58,4,2,Healthcare Representative,3,Married,7945.0,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2.0,Male,65,3,1,Research Scientist,2,Single,5743.0,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2.0,Male,60,1,2,Healthcare Representative,4,Married,15202.0,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3.0,Male,38,2,1,Research Scientist,3,Married,5440.0,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2.0,Male,57,3,1,Laboratory Technician,2,Divorced,3760.0,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4.0,Male,90,3,2,Research Scientist,2,Divorced,3517.0,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3.0,Male,94,3,1,Laboratory Technician,1,Divorced,2580.0,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4.0,Male,87,3,2,Sales Executive,3,Divorced,2166.0,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
53,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1.0,Female,60,2,4,Manufacturing Director,3,Married,5869.0,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2.0,Male,97,3,1,Human Resources,4,Single,8008.0,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4.0,Female,32,1,2,Sales Executive,4,Single,5206.0,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2.0,Male,31,3,1,Sales Representative,2,Single,5295.0,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4.0,Female,40,2,1,Laboratory Technician,3,Married,16413.0,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3.0,Female,79,3,1,Laboratory Technician,1,Married,13269.0,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1.0,Female,91,2,2,Sales Executive,4,Married,2783.0,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1.0,Female,53,3,3,Manager,3,Married,5433.0,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2.0,Male,46,2,2,Sales Executive,2,Married,2013.0,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4.0,Male,90,3,3,Healthcare Representative,1,Married,13966.0,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3.0,Male,99,3,1,Research Scientist,2,Divorced,4374.0,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3.0,Male,89,3,2,Human Resources,2,Divorced,6842.0,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3.0,Male,84,3,2,Sales Executive,4,Single,17426.0,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4.0,Male,90,4,1,Research Scientist,1,Married,17603.0,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3.0,Male,82,3,1,Research Scientist,4,Married,4581.0,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3.0,Male,65,3,3,Research Director,3,Single,4735.0,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2.0,Male,98,2,2,Sales Executive,2,Single,4187.0,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3.0,Female,99,3,1,Laboratory Technician,1,Married,5505.0,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2.0,Male,95,4,2,Healthcare Representative,1,Married,5470.0,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2.0,Male,90,3,2,Manufacturing Director,4,Divorced,5476.0,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1.0,Male,100,3,1,Human Resources,2,Divorced,2587.0,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4.0,Male,93,3,2,Laboratory Technician,1,Married,2440.0,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4.0,Male,58,3,2,Manufacturing Director,1,Single,15972.0,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3.0,Male,83,3,2,Sales Executive,4,Divorced,15379.0,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1.0,Male,52,3,1,Research Scientist,3,Single,7082.0,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2.0,Male,85,4,2,Healthcare Representative,2,Single,2728.0,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3.0,Female,81,3,3,Sales Executive,3,Divorced,5368.0,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1.0,Female,64,3,3,Manufacturing Director,3,Single,5347.0,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4.0,Female,69,3,1,Human Resources,2,Married,3195.0,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4.0,Female,66,3,2,Healthcare Representative,2,Married,3989.0,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3.0,Female,52,3,2,Healthcare Representative,4,Divorced,3306.0,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2.0,Male,92,4,2,Sales Executive,3,Married,7005.0,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
58,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2.0,Male,52,3,4,Manager,2,Divorced,2655.0,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2.0,Male,91,1,1,Laboratory Technician,3,Married,1393.0,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3.0,Female,92,2,3,Manufacturing Director,2,Divorced,2570.0,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2.0,Female,47,3,2,Healthcare Representative,1,Divorced,3537.0,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4.0,Female,68,3,2,Research Scientist,4,Married,3986.0,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1.0,Female,68,3,3,Sales Executive,1,Married,10883.0,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3.0,Female,67,3,1,Research Scientist,1,Married,2028.0,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2.0,Female,77,1,2,Sales Representative,4,Married,9525.0,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
26,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3.0,Male,46,3,2,Sales Executive,4,Single,2929.0,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
58,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1.0,Male,87,3,4,Research Director,3,Married,2275.0,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
18,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2.0,Female,33,3,1,Research Scientist,3,Single,7879.0,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4.0,Male,89,4,1,Human Resources,1,Married,4930.0,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1.0,Male,56,2,1,Human Resources,1,Divorced,7847.0,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3.0,Female,67,3,2,Sales Executive,3,Married,4401.0,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4.0,Female,73,3,2,Research Scientist,2,Married,9241.0,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
43,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1.0,Male,92,3,2,Sales Executive,4,Married,2974.0,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4.0,Female,53,3,1,Laboratory Technician,4,Single,4502.0,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
29,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4.0,Male,40,3,1,Laboratory Technician,4,Married,10748.0,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4.0,Male,79,3,2,Sales Executive,4,Single,1555.0,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
42,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3.0,Male,38,3,1,Research Scientist,3,Married,12936.0,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
47,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2.0,Female,64,3,1,Laboratory Technician,3,Single,2305.0,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4.0,Male,82,3,3,Manufacturing Director,4,Divorced,16704.0,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
28,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3.0,Male,43,3,1,Human Resources,4,Divorced,3433.0,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
29,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4.0,Male,93,1,2,Healthcare Representative,3,Divorced,3477.0,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
42,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4.0,Male,81,3,1,Laboratory Technician,3,Single,6430.0,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3.0,Male,82,2,2,Sales Executive,2,Single,6516.0,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1.0,Female,45,4,4,Sales Executive,1,Divorced,3907.0,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
27,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2.0,Female,36,2,2,Sales Representative,3,Married,5562.0,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
29,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4.0,Male,87,2,1,Human Resources,2,Married,6883.0,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
29,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4.0,Male,73,2,1,Research Scientist,4,Single,2862.0,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
46,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3.0,Female,64,3,3,Sales Executive,2,Married,4978.0,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
27,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4.0,Female,77,2,1,Research Scientist,1,Married,10368.0,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
39,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4.0,Male,41,3,2,Research Scientist,4,Divorced,6134.0,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2.0,Male,98,2,1,Research Scientist,4,Married,6735.0,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
28,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2.0,Female,78,3,1,Sales Representative,2,Married,3295.0,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
30,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2.0,Male,89,3,1,Sales Representative,4,Single,5238.0,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4.0,Male,75,3,1,Research Scientist,2,Single,6472.0,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
36,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2.0,Female,63,2,2,Sales Executive,3,Married,9610.0,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
31,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2.0,Male,89,3,2,Laboratory Technician,3,Divorced,19833.0,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
34,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3.0,Male,64,3,3,Sales Executive,4,Married,9756.0,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
29,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4.0,Male,59,3,1,Laboratory Technician,1,Single,4968.0,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
37,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4.0,Male,78,3,2,Research Scientist,1,Married,2145.0,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4.0,Female,44,2,2,Manufacturing Director,2,Married,2180.0,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2.0,Female,93,2,2,Manufacturing Director,4,Married,8346.0,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
36,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2.0,Male,94,2,2,Human Resources,4,Single,3445.0,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
26,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2.0,Female,90,2,1,Research Scientist,3,Married,2760.0,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
27,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1.0,Female,89,4,2,Sales Executive,3,Single,6294.0,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
44,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2.0,Male,78,4,2,Healthcare Representative,1,Married,7140.0,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
34,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4.0,Male,85,1,1,Research Scientist,1,Married,2932.0,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
56,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1.0,Male,97,3,1,Laboratory Technician,4,Single,5147.0,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
36,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3.0,Male,33,2,2,Sales Executive,2,Married,4507.0,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
41,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3.0,Female,54,3,2,Sales Executive,2,Married,8564.0,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
42,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3.0,Male,83,3,3,Research Director,1,Married,2468.0,14842,9,Y,No,13,3,2,80,1,18,3,4,13,7,5,7
31,No,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3.0,Female,86,3,2,Sales Executive,4,Divorced,8161.0,20115,2,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4
34,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4.0,Female,75,2,2,Sales Executive,4,Married,2109.0,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
31,No,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1.0,Female,62,4,1,Laboratory Technician,3,Divorced,5294.0,16031,8,Y,No,12,3,2,80,1,4,0,2,2,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3.0,Male,61,4,1,Laboratory Technician,4,Married,2718.0,7102,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2.0,Male,44,3,2,Healthcare Representative,3,Single,5811.0,14511,4,Y,No,12,3,3,80,0,12,3,3,4,2,0,3
33,No,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2.0,Male,43,3,2,Sales Executive,3,Single,2437.0,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
28,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3.0,Male,42,2,2,Sales Executive,4,Married,2766.0,19255,1,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7
29,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3.0,Male,45,4,1,Sales Representative,1,Single,19038.0,10642,1,Y,No,17,3,4,80,0,1,3,3,1,0,0,0
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1.0,Female,32,1,2,Sales Executive,3,Married,3055.0,3987,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
27,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2.0,Male,41,3,1,Research Scientist,2,Married,2289.0,6073,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
34,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3.0,Male,86,2,2,Research Scientist,4,Married,4001.0,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
28,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4.0,Female,84,3,2,Sales Executive,3,Single,12965.0,23352,3,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2
47,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3.0,Male,64,3,2,Research Scientist,2,Married,3539.0,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
56,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4.0,Female,89,2,2,Sales Executive,1,Married,6029.0,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1.0,Male,87,3,2,Manufacturing Director,1,Married,2679.0,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
38,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4.0,Female,58,2,2,Research Scientist,2,Divorced,3702.0,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1.0,Female,47,4,1,Research Scientist,3,Single,2398.0,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
38,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2.0,Male,71,3,1,Research Scientist,4,Divorced,5468.0,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
42,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2.0,Male,77,3,2,Sales Executive,4,Divorced,13116.0,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1.0,Female,58,2,1,Human Resources,2,Married,4189.0,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
35,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2.0,Male,71,3,2,Sales Executive,1,Married,19328.0,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
28,No,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3.0,Male,49,3,1,Research Scientist,3,Single,8321.0,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4
31,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3.0,Male,48,3,1,Research Scientist,1,Divorced,2342.0,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
36,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1.0,Male,66,4,1,Laboratory Technician,2,Married,4071.0,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
34,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1.0,Male,32,3,3,Sales Executive,4,Single,5813.0,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
34,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4.0,Male,39,3,3,Sales Executive,3,Divorced,3143.0,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
26,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3.0,Male,95,3,1,Laboratory Technician,1,Single,2044.0,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
29,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1.0,Male,89,3,2,Healthcare Representative,1,Married,13464.0,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
32,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3.0,Female,34,3,2,Healthcare Representative,4,Divorced,7991.0,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
31,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4.0,Male,48,1,2,Research Scientist,1,Married,3377.0,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
28,Yes,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3.0,Male,32,2,1,Laboratory Technician,4,Divorced,5538.0,18779,5,Y,No,12,3,1,80,1,6,2,2,4,1,0,3
38,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1.0,Male,59,2,1,Sales Representative,1,Single,5762.0,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3.0,Female,55,3,2,Sales Executive,4,Married,2592.0,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
27,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4.0,Male,44,3,2,Sales Executive,4,Single,5346.0,5099,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4.0,Male,56,2,2,Manufacturing Director,4,Single,4213.0,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0
